"Target value","Lower bound","Upper bound","Sector value","Target name","Row name","Measure name","Source code","Section name","Row value"
NA,NA,NA,"Other","Tuition and fees minus all grants","Institution State","Share >0","memtze","C3 Percentages","New Mexico"
NA,NA,NA,"Other","Tuition and fees minus all grants","Institution State","Share >0","memtze","C3 Percentages","New York"
NA,NA,NA,"Other","Tuition and fees minus all grants","Institution State","Share >0","memtze","C3 Percentages","North Carolina"
NA,NA,NA,"Other","Tuition and fees minus all grants","Institution State","Share >0","memtze","C3 Percentages","North Dakota"
NA,NA,NA,"Other","Tuition and fees minus all grants","Institution State","Share >0","memtze","C3 Percentages","Ohio"
NA,NA,NA,"Other","Tuition and fees minus all grants","Institution State","Share >0","memtze","C3 Percentages","Oklahoma"
NA,NA,NA,"Other","Tuition and fees minus all grants","Institution State","Share >0","memtze","C3 Percentages","Oregon"
NA,NA,NA,"Other","Tuition and fees minus all grants","Institution State","Share >0","memtze","C3 Percentages","Pennsylvania"
NA,NA,NA,"Other","Tuition and fees minus all grants","Institution State","Share >0","memtze","C3 Percentages","Rhode Island"
NA,NA,NA,"Other","Tuition and fees minus all grants","Institution State","Share >0","memtze","C3 Percentages","South Carolina"
NA,NA,NA,"Other","Tuition and fees minus all grants","Institution State","Share >0","memtze","C3 Percentages","South Dakota"
NA,NA,NA,"Other","Tuition and fees minus all grants","Institution State","Share >0","memtze","C3 Percentages","Tennessee"
NA,NA,NA,"Other","Tuition and fees minus all grants","Institution State","Share >0","memtze","C3 Percentages","Texas"
NA,NA,NA,"Other","Tuition and fees minus all grants","Institution State","Share >0","memtze","C3 Percentages","Utah"
NA,NA,NA,"Other","Tuition and fees minus all grants","Institution State","Share >0","memtze","C3 Percentages","Vermont"
NA,NA,NA,"Other","Tuition and fees minus all grants","Institution State","Share >0","memtze","C3 Percentages","Virginia"
NA,NA,NA,"Other","Tuition and fees minus all grants","Institution State","Share >0","memtze","C3 Percentages","Washington"
NA,NA,NA,"Other","Tuition and fees minus all grants","Institution State","Share >0","memtze","C3 Percentages","West Virginia"
NA,NA,NA,"Other","Tuition and fees minus all grants","Institution State","Share >0","memtze","C3 Percentages","Wisconsin"
NA,NA,NA,"Other","Tuition and fees minus all grants","Institution State","Share >0","memtze","C3 Percentages","Wyoming"
NA,NA,NA,"Other","Tuition and fees minus all grants","Institution State","Share >0","memtze","C3 Percentages","Puerto Rico"
71.052482,70.28,71.82,"Total","Tuition and fees minus all grants","Institution HBCU Status","Share >0","ivccza","C3 Percentages","Total"
66.720125,65.72,67.72,"Total","Tuition and fees minus all grants","Institution HBCU Status","Share >0","ivccza","C3 Percentages","Non-HBCUs"
67.178618,61.99,72.37,"Total","Tuition and fees minus all grants","Institution HBCU Status","Share >0","ivccza","C3 Percentages","HBCUs"
50.925552,49.41,52.44,"Public 2-year","Tuition and fees minus all grants","Institution HBCU Status","Share >0","ivccza","C3 Percentages","Total"
49.984672,48.38,51.59,"Public 2-year","Tuition and fees minus all grants","Institution HBCU Status","Share >0","ivccza","C3 Percentages","Non-HBCUs"
42.958809,37.52,48.4,"Public 2-year","Tuition and fees minus all grants","Institution HBCU Status","Share >0","ivccza","C3 Percentages","HBCUs"
67.233201,66.51,67.96,"Public 4-year","Tuition and fees minus all grants","Institution HBCU Status","Share >0","ivccza","C3 Percentages","Total"
64.434598,63.68,65.19,"Public 4-year","Tuition and fees minus all grants","Institution HBCU Status","Share >0","ivccza","C3 Percentages","Non-HBCUs"
64.783258,57.78,71.79,"Public 4-year","Tuition and fees minus all grants","Institution HBCU Status","Share >0","ivccza","C3 Percentages","HBCUs"
85.385571,83.9,86.87,"Other","Tuition and fees minus all grants","Institution HBCU Status","Share >0","ivccza","C3 Percentages","Total"
85.288176,83.24,87.34,"Other","Tuition and fees minus all grants","Institution HBCU Status","Share >0","ivccza","C3 Percentages","Non-HBCUs"
82.508602,74.17,90.85,"Other","Tuition and fees minus all grants","Institution HBCU Status","Share >0","ivccza","C3 Percentages","HBCUs"
71.052482,70.28,71.82,"Total","Tuition and fees minus all grants","Institution MSI Status","Share >0","yxosph","C3 Percentages","Total"
71.792505,70.55,73.04,"Total","Tuition and fees minus all grants","Institution MSI Status","Share >0","yxosph","C3 Percentages","Not an MSI"
67.178618,61.99,72.37,"Total","Tuition and fees minus all grants","Institution MSI Status","Share >0","yxosph","C3 Percentages","HBCU"
68.918953,65.76,72.08,"Total","Tuition and fees minus all grants","Institution MSI Status","Share >0","yxosph","C3 Percentages","PBI"
56.636341,53.34,59.93,"Total","Tuition and fees minus all grants","Institution MSI Status","Share >0","yxosph","C3 Percentages","HSI"
48.887627,45.97,51.8,"Total","Tuition and fees minus all grants","Institution MSI Status","Share >0","yxosph","C3 Percentages","AAPISI"
28.390719,15.4,41.38,"Total","Tuition and fees minus all grants","Institution MSI Status","Share >0","yxosph","C3 Percentages","Tribal college"
60.592206,53.07,68.12,"Total","Tuition and fees minus all grants","Institution MSI Status","Share >0","yxosph","C3 Percentages","Other MSI"
50.925552,49.41,52.44,"Public 2-year","Tuition and fees minus all grants","Institution MSI Status","Share >0","yxosph","C3 Percentages","Total"
54.672303,52.06,57.29,"Public 2-year","Tuition and fees minus all grants","Institution MSI Status","Share >0","yxosph","C3 Percentages","Not an MSI"
42.958809,37.52,48.4,"Public 2-year","Tuition and fees minus all grants","Institution MSI Status","Share >0","yxosph","C3 Percentages","HBCU"
51.555256,47.19,55.92,"Public 2-year","Tuition and fees minus all grants","Institution MSI Status","Share >0","yxosph","C3 Percentages","PBI"
43.318588,40.27,46.37,"Public 2-year","Tuition and fees minus all grants","Institution MSI Status","Share >0","yxosph","C3 Percentages","HSI"
64.650514,50.26,79.05,"Public 2-year","Tuition and fees minus all grants","Institution MSI Status","Share >0","yxosph","C3 Percentages","AAPISI"
28.984041,9.02,48.95,"Public 2-year","Tuition and fees minus all grants","Institution MSI Status","Share >0","yxosph","C3 Percentages","Tribal college"
44.517458,38.18,50.86,"Public 2-year","Tuition and fees minus all grants","Institution MSI Status","Share >0","yxosph","C3 Percentages","Other MSI"
67.233201,66.51,67.96,"Public 4-year","Tuition and fees minus all grants","Institution MSI Status","Share >0","yxosph","C3 Percentages","Total"
71.411192,70.57,72.25,"Public 4-year","Tuition and fees minus all grants","Institution MSI Status","Share >0","yxosph","C3 Percentages","Not an MSI"
64.783258,57.78,71.79,"Public 4-year","Tuition and fees minus all grants","Institution MSI Status","Share >0","yxosph","C3 Percentages","HBCU"
67.100072,63.02,71.18,"Public 4-year","Tuition and fees minus all grants","Institution MSI Status","Share >0","yxosph","C3 Percentages","PBI"
50.491204,48.35,52.63,"Public 4-year","Tuition and fees minus all grants","Institution MSI Status","Share >0","yxosph","C3 Percentages","HSI"
46.510533,43.61,49.42,"Public 4-year","Tuition and fees minus all grants","Institution MSI Status","Share >0","yxosph","C3 Percentages","AAPISI"
30.888648,12.62,49.16,"Public 4-year","Tuition and fees minus all grants","Institution MSI Status","Share >0","yxosph","C3 Percentages","Tribal college"
53.274934,49.75,56.8,"Public 4-year","Tuition and fees minus all grants","Institution MSI Status","Share >0","yxosph","C3 Percentages","Other MSI"
85.385571,83.9,86.87,"Other","Tuition and fees minus all grants","Institution MSI Status","Share >0","yxosph","C3 Percentages","Total"
83.265492,80.5,86.03,"Other","Tuition and fees minus all grants","Institution MSI Status","Share >0","yxosph","C3 Percentages","Not an MSI"
82.508602,74.17,90.85,"Other","Tuition and fees minus all grants","Institution MSI Status","Share >0","yxosph","C3 Percentages","HBCU"
91.703371,89.49,93.92,"Other","Tuition and fees minus all grants","Institution MSI Status","Share >0","yxosph","C3 Percentages","PBI"
87.653341,83.54,91.77,"Other","Tuition and fees minus all grants","Institution MSI Status","Share >0","yxosph","C3 Percentages","HSI"
74.561953,51.04,98.09,"Other","Tuition and fees minus all grants","Institution MSI Status","Share >0","yxosph","C3 Percentages","AAPISI"
24.176077,-3.05,51.4,"Other","Tuition and fees minus all grants","Institution MSI Status","Share >0","yxosph","C3 Percentages","Tribal college"
96.308559,92.76,99.86,"Other","Tuition and fees minus all grants","Institution MSI Status","Share >0","yxosph","C3 Percentages","Other MSI"
66.729009,65.74,67.72,"Total","Tuition and fees minus all grants","Institution Selectivity","Share >0","elojsl","C3 Percentages","Total"
58.79855,56.7,60.89,"Total","Tuition and fees minus all grants","Institution Selectivity","Share >0","elojsl","C3 Percentages","Not a 4-year institution"
56.301751,54.2,58.4,"Total","Tuition and fees minus all grants","Institution Selectivity","Share >0","elojsl","C3 Percentages","Very selective"
73.313361,72.25,74.38,"Total","Tuition and fees minus all grants","Institution Selectivity","Share >0","elojsl","C3 Percentages","Moderately selective"
72.066511,69.24,74.89,"Total","Tuition and fees minus all grants","Institution Selectivity","Share >0","elojsl","C3 Percentages","Minimally selective"
69.430895,65.36,73.5,"Total","Tuition and fees minus all grants","Institution Selectivity","Share >0","elojsl","C3 Percentages","Open admission"
49.92448,48.34,51.51,"Public 2-year","Tuition and fees minus all grants","Institution Selectivity","Share >0","elojsl","C3 Percentages","Total"
49.92448,48.34,51.51,"Public 2-year","Tuition and fees minus all grants","Institution Selectivity","Share >0","elojsl","C3 Percentages","Not a 4-year institution"
NA,NA,NA,"Public 2-year","Tuition and fees minus all grants","Institution Selectivity","Share >0","elojsl","C3 Percentages","Very selective"
NA,NA,NA,"Public 2-year","Tuition and fees minus all grants","Institution Selectivity","Share >0","elojsl","C3 Percentages","Moderately selective"
NA,NA,NA,"Public 2-year","Tuition and fees minus all grants","Institution Selectivity","Share >0","elojsl","C3 Percentages","Minimally selective"
NA,NA,NA,"Public 2-year","Tuition and fees minus all grants","Institution Selectivity","Share >0","elojsl","C3 Percentages","Open admission"
64.443112,63.69,65.2,"Public 4-year","Tuition and fees minus all grants","Institution Selectivity","Share >0","elojsl","C3 Percentages","Total"
NA,NA,NA,"Public 4-year","Tuition and fees minus all grants","Institution Selectivity","Share >0","elojsl","C3 Percentages","Not a 4-year institution"
50.965234,49.16,52.77,"Public 4-year","Tuition and fees minus all grants","Institution Selectivity","Share >0","elojsl","C3 Percentages","Very selective"
68.96099,68,69.92,"Public 4-year","Tuition and fees minus all grants","Institution Selectivity","Share >0","elojsl","C3 Percentages","Moderately selective"
66.807108,64.4,69.21,"Public 4-year","Tuition and fees minus all grants","Institution Selectivity","Share >0","elojsl","C3 Percentages","Minimally selective"
58.359872,55.76,60.96,"Public 4-year","Tuition and fees minus all grants","Institution Selectivity","Share >0","elojsl","C3 Percentages","Open admission"
85.236151,83.22,87.25,"Other","Tuition and fees minus all grants","Institution Selectivity","Share >0","elojsl","C3 Percentages","Total"
92.089861,86.78,97.4,"Other","Tuition and fees minus all grants","Institution Selectivity","Share >0","elojsl","C3 Percentages","Not a 4-year institution"
70.168182,64.71,75.63,"Other","Tuition and fees minus all grants","Institution Selectivity","Share >0","elojsl","C3 Percentages","Very selective"
85.483652,83.28,87.69,"Other","Tuition and fees minus all grants","Institution Selectivity","Share >0","elojsl","C3 Percentages","Moderately selective"
83.316962,78.73,87.91,"Other","Tuition and fees minus all grants","Institution Selectivity","Share >0","elojsl","C3 Percentages","Minimally selective"
88.082755,83.68,92.49,"Other","Tuition and fees minus all grants","Institution Selectivity","Share >0","elojsl","C3 Percentages","Open admission"
32,31.35,32.65,"Total","Net price after grants as percent of income","Race/Ethnicity","Median","pjdnlj","C4 Medians","Total"
26,25.15,26.85,"Total","Net price after grants as percent of income","Race/Ethnicity","Median","pjdnlj","C4 Medians","White"
46,42.85,49.15,"Total","Net price after grants as percent of income","Race/Ethnicity","Median","pjdnlj","C4 Medians","Black or African American"
40,37.62,42.38,"Total","Net price after grants as percent of income","Race/Ethnicity","Median","pjdnlj","C4 Medians","Hispanic or Latino"
35,31.3,38.7,"Total","Net price after grants as percent of income","Race/Ethnicity","Median","pjdnlj","C4 Medians","Asian"
32,22.03,41.97,"Total","Net price after grants as percent of income","Race/Ethnicity","Median","pjdnlj","C4 Medians","Native American"
30,14.49,45.51,"Total","Net price after grants as percent of income","Race/Ethnicity","Median","pjdnlj","C4 Medians","Native Hawaiian/Pacific Islander"
34,29.95,38.05,"Total","Net price after grants as percent of income","Race/Ethnicity","Median","pjdnlj","C4 Medians","More than one race"
25,23.46,26.54,"Public 2-year","Net price after grants as percent of income","Race/Ethnicity","Median","pjdnlj","C4 Medians","Total"
21,19.87,22.13,"Public 2-year","Net price after grants as percent of income","Race/Ethnicity","Median","pjdnlj","C4 Medians","White"
36,32,40,"Public 2-year","Net price after grants as percent of income","Race/Ethnicity","Median","pjdnlj","C4 Medians","Black or African American"
27,23.55,30.45,"Public 2-year","Net price after grants as percent of income","Race/Ethnicity","Median","pjdnlj","C4 Medians","Hispanic or Latino"
36,27.83,44.17,"Public 2-year","Net price after grants as percent of income","Race/Ethnicity","Median","pjdnlj","C4 Medians","Asian"
24,13.34,34.66,"Public 2-year","Net price after grants as percent of income","Race/Ethnicity","Median","pjdnlj","C4 Medians","Native American"
25,3.02,46.98,"Public 2-year","Net price after grants as percent of income","Race/Ethnicity","Median","pjdnlj","C4 Medians","Native Hawaiian/Pacific Islander"
26,22.37,29.63,"Public 2-year","Net price after grants as percent of income","Race/Ethnicity","Median","pjdnlj","C4 Medians","More than one race"
28,27.66,28.34,"Public 4-year","Net price after grants as percent of income","Race/Ethnicity","Median","pjdnlj","C4 Medians","Total"
24,23.32,24.68,"Public 4-year","Net price after grants as percent of income","Race/Ethnicity","Median","pjdnlj","C4 Medians","White"
43,40.71,45.29,"Public 4-year","Net price after grants as percent of income","Race/Ethnicity","Median","pjdnlj","C4 Medians","Black or African American"
34,32.07,35.93,"Public 4-year","Net price after grants as percent of income","Race/Ethnicity","Median","pjdnlj","C4 Medians","Hispanic or Latino"
29,26.21,31.79,"Public 4-year","Net price after grants as percent of income","Race/Ethnicity","Median","pjdnlj","C4 Medians","Asian"
27,20.77,33.23,"Public 4-year","Net price after grants as percent of income","Race/Ethnicity","Median","pjdnlj","C4 Medians","Native American"
26,6.04,45.96,"Public 4-year","Net price after grants as percent of income","Race/Ethnicity","Median","pjdnlj","C4 Medians","Native Hawaiian/Pacific Islander"
28,26.23,29.77,"Public 4-year","Net price after grants as percent of income","Race/Ethnicity","Median","pjdnlj","C4 Medians","More than one race"
41,37.07,44.93,"Other","Net price after grants as percent of income","Race/Ethnicity","Median","pjdnlj","C4 Medians","Total"
34,31.35,36.65,"Other","Net price after grants as percent of income","Race/Ethnicity","Median","pjdnlj","C4 Medians","White"
70,56.74,83.26,"Other","Net price after grants as percent of income","Race/Ethnicity","Median","pjdnlj","C4 Medians","Black or African American"
75,65.71,84.29,"Other","Net price after grants as percent of income","Race/Ethnicity","Median","pjdnlj","C4 Medians","Hispanic or Latino"
47,38.03,55.97,"Other","Net price after grants as percent of income","Race/Ethnicity","Median","pjdnlj","C4 Medians","Asian"
77,34.27,119.73,"Other","Net price after grants as percent of income","Race/Ethnicity","Median","pjdnlj","C4 Medians","Native American"
86,24.61,147.39,"Other","Net price after grants as percent of income","Race/Ethnicity","Median","pjdnlj","C4 Medians","Native Hawaiian/Pacific Islander"
53,36.66,69.34,"Other","Net price after grants as percent of income","Race/Ethnicity","Median","pjdnlj","C4 Medians","More than one race"
31,29.62,32.38,"Total","Net price after grants as percent of income","Parents' Highest Education Level","Median","seydvg","C4 Medians","Total"
50,46.75,53.25,"Total","Net price after grants as percent of income","Parents' Highest Education Level","Median","seydvg","C4 Medians","Middle school/junior high"
40,38.11,41.89,"Total","Net price after grants as percent of income","Parents' Highest Education Level","Median","seydvg","C4 Medians","High school"
26,25.16,26.84,"Total","Net price after grants as percent of income","Parents' Highest Education Level","Median","seydvg","C4 Medians","College or beyond"
25,23.35,26.65,"Public 2-year","Net price after grants as percent of income","Parents' Highest Education Level","Median","seydvg","C4 Medians","Total"
37,30.49,43.51,"Public 2-year","Net price after grants as percent of income","Parents' Highest Education Level","Median","seydvg","C4 Medians","Middle school/junior high"
30,27.94,32.06,"Public 2-year","Net price after grants as percent of income","Parents' Highest Education Level","Median","seydvg","C4 Medians","High school"
21,19.73,22.27,"Public 2-year","Net price after grants as percent of income","Parents' Highest Education Level","Median","seydvg","C4 Medians","College or beyond"
28,27.56,28.44,"Public 4-year","Net price after grants as percent of income","Parents' Highest Education Level","Median","seydvg","C4 Medians","Total"
46,41.38,50.62,"Public 4-year","Net price after grants as percent of income","Parents' Highest Education Level","Median","seydvg","C4 Medians","Middle school/junior high"
36,34.37,37.63,"Public 4-year","Net price after grants as percent of income","Parents' Highest Education Level","Median","seydvg","C4 Medians","High school"
24,23.48,24.52,"Public 4-year","Net price after grants as percent of income","Parents' Highest Education Level","Median","seydvg","C4 Medians","College or beyond"
47,43.51,50.49,"Other","Net price after grants as percent of income","Parents' Highest Education Level","Median","seydvg","C4 Medians","Total"
73,59.42,86.58,"Other","Net price after grants as percent of income","Parents' Highest Education Level","Median","seydvg","C4 Medians","Middle school/junior high"
68,59.37,76.63,"Other","Net price after grants as percent of income","Parents' Highest Education Level","Median","seydvg","C4 Medians","High school"
36,33.28,38.72,"Other","Net price after grants as percent of income","Parents' Highest Education Level","Median","seydvg","C4 Medians","College or beyond"
32,31.35,32.65,"Total","Net price after grants as percent of income","Income Quartile","Median","npijyx","C4 Medians","Total"
100,100,100,"Total","Net price after grants as percent of income","Income Quartile","Median","npijyx","C4 Medians","Bottom quartile"
37,35.71,38.29,"Total","Net price after grants as percent of income","Income Quartile","Median","npijyx","C4 Medians","Lower-middle quartile"
23,21.73,24.27,"Total","Net price after grants as percent of income","Income Quartile","Median","npijyx","C4 Medians","Upper-middle quartile"
14,14,14,"Total","Net price after grants as percent of income","Income Quartile","Median","npijyx","C4 Medians","Top quartile"
25,23.46,26.54,"Public 2-year","Net price after grants as percent of income","Income Quartile","Median","npijyx","C4 Medians","Total"
100,96.68,103.32,"Public 2-year","Net price after grants as percent of income","Income Quartile","Median","npijyx","C4 Medians","Bottom quartile"
24,22.31,25.69,"Public 2-year","Net price after grants as percent of income","Income Quartile","Median","npijyx","C4 Medians","Lower-middle quartile"
16,14.46,17.54,"Public 2-year","Net price after grants as percent of income","Income Quartile","Median","npijyx","C4 Medians","Upper-middle quartile"
10,9.22,10.78,"Public 2-year","Net price after grants as percent of income","Income Quartile","Median","npijyx","C4 Medians","Top quartile"
28,27.66,28.34,"Public 4-year","Net price after grants as percent of income","Income Quartile","Median","npijyx","C4 Medians","Total"
100,100,100,"Public 4-year","Net price after grants as percent of income","Income Quartile","Median","npijyx","C4 Medians","Bottom quartile"
35,33.66,36.34,"Public 4-year","Net price after grants as percent of income","Income Quartile","Median","npijyx","C4 Medians","Lower-middle quartile"
23,22.54,23.46,"Public 4-year","Net price after grants as percent of income","Income Quartile","Median","npijyx","C4 Medians","Upper-middle quartile"
13,12.56,13.44,"Public 4-year","Net price after grants as percent of income","Income Quartile","Median","npijyx","C4 Medians","Top quartile"
41,37.07,44.93,"Other","Net price after grants as percent of income","Income Quartile","Median","npijyx","C4 Medians","Total"
100,100,100,"Other","Net price after grants as percent of income","Income Quartile","Median","npijyx","C4 Medians","Bottom quartile"
55,49.07,60.93,"Other","Net price after grants as percent of income","Income Quartile","Median","npijyx","C4 Medians","Lower-middle quartile"
32,30.01,33.99,"Other","Net price after grants as percent of income","Income Quartile","Median","npijyx","C4 Medians","Upper-middle quartile"
20,18.56,21.44,"Other","Net price after grants as percent of income","Income Quartile","Median","npijyx","C4 Medians","Top quartile"
31,29.62,32.38,"Total","Net price after grants as percent of income","Zero EFC Status","Median","boovak","C4 Medians","Total"
90,85.51,94.49,"Total","Net price after grants as percent of income","Zero EFC Status","Median","boovak","C4 Medians","Zero EFC"
22,21.11,22.89,"Total","Net price after grants as percent of income","Zero EFC Status","Median","boovak","C4 Medians","Nonzero EFC"
25,23.35,26.65,"Public 2-year","Net price after grants as percent of income","Zero EFC Status","Median","boovak","C4 Medians","Total"
59,53.4,64.6,"Public 2-year","Net price after grants as percent of income","Zero EFC Status","Median","boovak","C4 Medians","Zero EFC"
16,15.2,16.8,"Public 2-year","Net price after grants as percent of income","Zero EFC Status","Median","boovak","C4 Medians","Nonzero EFC"
28,27.56,28.44,"Public 4-year","Net price after grants as percent of income","Zero EFC Status","Median","boovak","C4 Medians","Total"
85,81.55,88.45,"Public 4-year","Net price after grants as percent of income","Zero EFC Status","Median","boovak","C4 Medians","Zero EFC"
22,21.23,22.77,"Public 4-year","Net price after grants as percent of income","Zero EFC Status","Median","boovak","C4 Medians","Nonzero EFC"
47,43.51,50.49,"Other","Net price after grants as percent of income","Zero EFC Status","Median","boovak","C4 Medians","Total"
100,100,100,"Other","Net price after grants as percent of income","Zero EFC Status","Median","boovak","C4 Medians","Zero EFC"
30,28.22,31.78,"Other","Net price after grants as percent of income","Zero EFC Status","Median","boovak","C4 Medians","Nonzero EFC"
31,29.62,32.38,"Total","Net price after grants as percent of income","Pell Recipient Status","Median","rdbzfx","C4 Medians","Total"
20,20,20,"Total","Net price after grants as percent of income","Pell Recipient Status","Median","rdbzfx","C4 Medians","Not a Pell recipient"
51,48.89,53.11,"Total","Net price after grants as percent of income","Pell Recipient Status","Median","rdbzfx","C4 Medians","Pell recipient"
25,23.35,26.65,"Public 2-year","Net price after grants as percent of income","Pell Recipient Status","Median","rdbzfx","C4 Medians","Total"
17,16.16,17.84,"Public 2-year","Net price after grants as percent of income","Pell Recipient Status","Median","rdbzfx","C4 Medians","Not a Pell recipient"
35,32.94,37.06,"Public 2-year","Net price after grants as percent of income","Pell Recipient Status","Median","rdbzfx","C4 Medians","Pell recipient"
28,27.56,28.44,"Public 4-year","Net price after grants as percent of income","Pell Recipient Status","Median","rdbzfx","C4 Medians","Total"
19,18.72,19.28,"Public 4-year","Net price after grants as percent of income","Pell Recipient Status","Median","rdbzfx","C4 Medians","Not a Pell recipient"
46,44.16,47.84,"Public 4-year","Net price after grants as percent of income","Pell Recipient Status","Median","rdbzfx","C4 Medians","Pell recipient"
47,43.51,50.49,"Other","Net price after grants as percent of income","Pell Recipient Status","Median","rdbzfx","C4 Medians","Total"
26,24.48,27.52,"Other","Net price after grants as percent of income","Pell Recipient Status","Median","rdbzfx","C4 Medians","Not a Pell recipient"
80,71.48,88.52,"Other","Net price after grants as percent of income","Pell Recipient Status","Median","rdbzfx","C4 Medians","Pell recipient"
31,29.62,32.38,"Total","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","Total"
NA,NA,NA,"Total","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","Alabama"
NA,NA,NA,"Total","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","Alaska"
34,27.16,40.84,"Total","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","Arizona"
28,24.46,31.54,"Total","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","Arkansas"
40,34.48,45.52,"Total","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","California"
35,30.65,39.35,"Total","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","Colorado"
NA,NA,NA,"Total","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","Connecticut"
NA,NA,NA,"Total","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","Delaware"
NA,NA,NA,"Total","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","District of Columbia"
43,31.15,54.85,"Total","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","Florida"
28,25.57,30.43,"Total","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","Georgia"
33,27.77,38.23,"Total","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","Hawaii"
NA,NA,NA,"Total","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","Idaho"
30,25.47,34.53,"Total","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","Illinois"
NA,NA,NA,"Total","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","Indiana"
24,21.44,26.56,"Total","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","Iowa"
NA,NA,NA,"Total","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","Kansas"
33,28.62,37.38,"Total","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","Kentucky"
NA,NA,NA,"Total","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","Louisiana"
30,27.46,32.54,"Total","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","Maine"
27,22.25,31.75,"Total","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","Maryland"
28,25.56,30.44,"Total","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","Massachusetts"
25,21.47,28.53,"Total","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","Michigan"
25,22.17,27.83,"Total","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","Minnesota"
NA,NA,NA,"Total","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","Mississippi"
NA,NA,NA,"Total","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","Missouri"
NA,NA,NA,"Total","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","Montana"
25,21.88,28.12,"Total","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","Nebraska"
31,22.44,39.56,"Total","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","Nevada"
NA,NA,NA,"Total","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","New Hampshire"
41,37.72,44.28,"Total","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","New Jersey"
19,11.26,26.74,"Total","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","New Mexico"
38,33.21,42.79,"Total","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","New York"
27,25.67,28.33,"Total","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","North Carolina"
NA,NA,NA,"Total","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","North Dakota"
28,25.72,30.28,"Total","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","Ohio"
34,29.5,38.5,"Total","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","Oklahoma"
NA,NA,NA,"Total","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","Oregon"
32,29.43,34.57,"Total","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","Pennsylvania"
NA,NA,NA,"Total","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","Rhode Island"
32,26.73,37.27,"Total","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","South Carolina"
NA,NA,NA,"Total","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","South Dakota"
23,21.31,24.69,"Total","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","Tennessee"
33,29.56,36.44,"Total","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","Texas"
NA,NA,NA,"Total","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","Utah"
NA,NA,NA,"Total","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","Vermont"
29,24.88,33.12,"Total","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","Virginia"
27,24.97,29.03,"Total","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","Washington"
23,19.01,26.99,"Total","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","West Virginia"
NA,NA,NA,"Total","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","Wisconsin"
NA,NA,NA,"Total","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","Wyoming"
